reporting_entity,facility_name,type,state,electricity_production_gj,electricity_production_mwh,total_scope_1_emissions_t_co2_e,total_scope_2_emissions_t_co2_e,total_emissions_t_co2_e,emission_intensity_t_co2_e_mwh,grid_connected,grid,primary_fuel,year,controlling_corporation,is_summary,geo_query,latitude,longitude,place_id,formatted_address,geocode_status
ELECTRICITY GENERATION AND RETAIL CORPORATION,Hopetoun Wind Diesel Power Station,F,WA,17817.0,4949.0,2310.0,,2310,0.47,Off,Off-grid,Wind,2017,,False,"Hopetoun Wind Diesel Power Station, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalbarri Wind Farm,F,WA,14429.0,4008.0,,3.0,3,,On,SWIS,Wind,2017,,False,"Kalbarri Wind Farm, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalgoorlie Gas Turbine Station,F,WA,1235.0,343.0,322.0,,322,0.94,On,SWIS,Gas,2017,,False,"Kalgoorlie Gas Turbine Station, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Kwinana Power Station,F,WA,2377560.0,660433.0,355447.0,636.0,356083,0.54,On,SWIS,Gas,2017,,False,"Kwinana Power Station, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Muja Power Station,F,WA,18548777.0,5152438.0,4741822.0,2692.0,4744514,0.92,On,SWIS,Black Coal,2017,,False,"Muja Power Station, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Mungarra Gas Turbine Station,F,WA,47743.0,13262.0,9974.0,,9974,0.75,On,SWIS,Gas,2017,,False,"Mungarra Gas Turbine Station, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Pinjar Gas Turbine Station,F,WA,1840049.0,511125.0,420822.0,,420822,0.82,On,SWIS,Gas,2017,,False,"Pinjar Gas Turbine Station, WA, Australia",,,,,
ELECTRICITY NETWORKS CORPORATION,Ravensthorpe Power Station,F,WA,500.0,139.0,95.0,,95,0.68,On,SWIS,Liquid Fuel,2017,,False,"Ravensthorpe Power Station, WA, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Barcaldine Power Station Facility,F,QLD,14190.0,3942.0,6514.0,,6514,1.65,On,NEM,Gas,2017,,False,"Barcaldine Power Station Facility, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Energy Impact - Bromelton Peak Generation Plant - Facility,F,QLD,7261.0,2017.0,1529.0,416.0,1945,0.76,On,NEM,Liquid Fuel,2017,,False,"Energy Impact - Bromelton Peak Generation Plant - Facility, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Energy Impact - Generation - Facility,F,QLD,4479.0,1244.0,876.0,,876,0.7,On,NEM,Liquid Fuel,2017,,False,"Energy Impact - Generation - Facility, QLD, Australia",,,,,
ENERGYAUSTRALIA HOLDINGS LIMITED,Cathedral Rocks Wind Farm,F,SA,551476.0,153188.0,53.0,121.0,174,0.0,On,NEM,Wind,2017,,False,"Cathedral Rocks Wind Farm, SA, Australia",-34.8650514,135.5967417,ChIJxUQr6dNSqmoRoCd9mT-Z1-Y,"Sleaford SA 5607, Australia",OK
ENERGYAUSTRALIA HOLDINGS LIMITED,Hallett Power Station,F,SA,166512.0,46253.0,48116.0,2030.0,50146,1.04,On,NEM,Gas,2017,,False,"Hallett Power Station, SA, Australia",,,,,
ENERGYAUSTRALIA HOLDINGS LIMITED,Mt Piper Power Station,F,NSW,27207372.0,7557603.0,6576290.0,18530.0,6594820,0.87,On,NEM,Black Coal,2017,,False,"Mt Piper Power Station, NSW, Australia",,,,,
ENERGYAUSTRALIA HOLDINGS LIMITED,Tallawarra Power Station,F,NSW,2890911.0,803031.0,309255.0,6808.0,316063,0.39,On,NEM,Gas,2017,,False,"Tallawarra Power Station, NSW, Australia",,,,,
ENERGYAUSTRALIA HOLDINGS LIMITED,Waterloo Wind Farm,F,SA,1113109.0,309197.0,57.0,263.0,320,0.0,On,NEM,Wind,2017,,False,"Waterloo Wind Farm, SA, Australia",,,,,
ENERGYAUSTRALIA HOLDINGS LIMITED,Yallourn Power Station,F,VIC,41305814.0,11473837.0,14813624.0,172128.0,14985752,1.29,On,NEM,Brown Coal,2017,,False,"Yallourn Power Station, VIC, Australia",,,,,
ERM POWER LIMITED,Newgen Neerabup Power Station,F,WA,598466.0,166241.0,102273.0,3011.0,105284,0.62,On,SWIS,Gas,2017,,False,"Newgen Neerabup Power Station, WA, Australia",,,,,
ERM POWER LIMITED,Oakey Power Station,F,QLD,479538.0,133205.0,88678.0,2076.0,90754,0.67,On,NEM,Gas,2017,,False,"Oakey Power Station, QLD, Australia",,,,,
ESPERANCE POWER STATION PTY LTD,Esperance Power Station,F,WA,277401.0,77056.0,61447.0,,61447,0.8,Off,Off-grid,Gas,2017,,False,"Esperance Power Station, WA, Australia",,,,,
FENGATE EXMOUTH ENERGY SPV PTY LTD,Exmouth Power Station Pty Ltd,F,WA,85648.0,23791.0,16793.0,,16793,0.71,Off,Off-grid,Gas,2017,,False,"Exmouth Power Station Pty Ltd, WA, Australia",,,,,
GOLDFIELDS POWER PTY LTD,Parkeston Power Station,F,WA,705838.0,196066.0,114018.0,,114018,0.58,On,SWIS,Gas,2017,,False,"Parkeston Power Station, WA, Australia",,,,,
GSP ENERGY PTY LTD,Burrinjuck Power Station,F,NSW,385089.0,106969.0,12.0,2.0,14,0.0,On,NEM,Hydro,2017,,False,"Burrinjuck Power Station, NSW, Australia",,,,,
GSP ENERGY PTY LTD,Hume Power Station,F,NSW,920437.0,255677.0,23.0,205.0,228,0.0,On,NEM,Hydro,2017,,False,"Hume Power Station, NSW, Australia",,,,,
GSP ENERGY PTY LTD,Keepit Power Station,F,NSW,21499.0,5972.0,7.0,0.0,7,0.0,On,NEM,Hydro,2017,,False,"Keepit Power Station, NSW, Australia",,,,,
HWF HOLDCO 1 PTY LTD,HWF1 Pty Ltd,F,SA,1101682.0,306023.0,,169.0,169,,On,NEM,Wind,2017,,False,"HWF1 Pty Ltd, SA, Australia",,,,,
HWF HOLDCO 2 PTY LTD,HWF2 Pty Ltd,F,SA,290242.0,80623.0,,193.0,193,,On,NEM,Wind,2017,,False,"HWF2 Pty Ltd, SA, Australia",,,,,
HYDRO POWER PTY LIMITED,Wyangala A,F,NSW,255473.0,70965.0,,4.0,4,,On,NEM,Hydro,2017,,False,"Wyangala A, NSW, Australia",,,,,
HYDRO POWER PTY LIMITED,Wyangala B,F,NSW,40485.0,11246.0,,1.0,1,,On,NEM,Hydro,2017,,False,"Wyangala B, NSW, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Bastyan Hydro Power Station,F,TAS,1385273.0,384798.0,,13.0,13,,On,NEM,Hydro,2017,,False,"Bastyan Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Butlers Gorge Hydro Power Station,F,TAS,335625.0,93229.0,,,0,,On,NEM,Hydro,2017,,False,"Butlers Gorge Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Catagunya Hydro Power Station,F,TAS,807916.0,224421.0,,17.0,17,,On,NEM,Hydro,2017,,False,"Catagunya Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Cethana Hydro Power Station,F,TAS,1490365.0,413990.0,,289.0,289,,On,NEM,Hydro,2017,,False,"Cethana Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Cluny Hydro Power Station,F,TAS,224824.0,62451.0,,16.0,16,,On,NEM,Hydro,2017,,False,"Cluny Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Devils Gate Hydro Power Station,F,TAS,1033979.0,287216.0,,15.0,15,,On,NEM,Hydro,2017,,False,"Devils Gate Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Fisher Hydro Power Station,F,TAS,855250.0,237569.0,,2.0,2,,On,NEM,Hydro,2017,,False,"Fisher Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Flinders Island Power Station,F,TAS,18871.0,5242.0,2875.0,2.0,2877,0.55,Off,Off-grid,Wind,2017,,False,"Flinders Island Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Gordon Hydro Power Station,F,TAS,1452235.0,403399.0,,42.0,42,,On,NEM,Hydro,2017,,False,"Gordon Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,John Butters Hydro Power Station,F,TAS,2655511.0,737642.0,,306.0,306,,On,NEM,Hydro,2017,,False,"John Butters Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,King Island Power Station,F,TAS,48448.0,13458.0,4969.0,3.0,4972,0.37,Off,Off-grid,Wind,2017,,False,"King Island Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Lake Echo Hydro Power Station,F,TAS,193964.0,53879.0,,15.0,15,,On,NEM,Hydro,2017,,False,"Lake Echo Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Lake Margaret Lower Hydro Power station,F,TAS,52882.0,14689.0,,1.0,1,,On,NEM,Hydro,2017,,False,"Lake Margaret Lower Hydro Power station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Lake Margaret Upper Hydro Power Station,F,TAS,173263.0,48129.0,,3.0,3,,On,NEM,Hydro,2017,,False,"Lake Margaret Upper Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Lemonthyme Hydro Power Station,F,TAS,1031538.0,286538.0,,31.0,31,,On,NEM,Hydro,2017,,False,"Lemonthyme Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Liapootah Hydro Power Station,F,TAS,1566498.0,435138.0,,141.0,141,,On,NEM,Hydro,2017,,False,"Liapootah Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Mackintosh Hydro Power Station,F,TAS,1451576.0,403216.0,,110.0,110,,On,NEM,Hydro,2017,,False,"Mackintosh Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Meadowbank Hydro Power Station,F,TAS,663229.0,184230.0,,15.0,15,,On,NEM,Hydro,2017,,False,"Meadowbank Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Paloona Hydro Power Station,F,TAS,159861.0,44406.0,,17.0,17,,On,NEM,Hydro,2017,,False,"Paloona Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Parangana Hydro Power Station,F,TAS,12237.0,3399.0,,0.0,0,,On,NEM,Hydro,2017,,False,"Parangana Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Poatina Hydro Power Station,F,TAS,2714509.0,754030.0,,1202.0,1202,,On,NEM,Hydro,2017,,False,"Poatina Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Reece Hydro Power Station,F,TAS,3712991.0,1031386.0,,1209.0,1209,,On,NEM,Hydro,2017,,False,"Reece Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Repulse Hydro Power Station,F,TAS,519283.0,144245.0,,7.0,7,,On,NEM,Hydro,2017,,False,"Repulse Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Rowallan Hydro Power Station,F,TAS,179703.0,49918.0,,0.0,0,,On,NEM,Hydro,2017,,False,"Rowallan Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Tamar Valley Power Station,F,TAS,2857809.0,793836.0,328637.0,914.0,329551,0.41,On,NEM,Gas,2017,,False,"Tamar Valley Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Tarraleah Hydro Power Station,F,TAS,1983754.0,551043.0,,73.0,73,,On,NEM,Hydro,2017,,False,"Tarraleah Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Tods Corner Hydro Power Station,F,TAS,4551.0,1264.0,,6.0,6,,On,NEM,Hydro,2017,,False,"Tods Corner Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Trevallyn Hydro Power Station,F,TAS,1582470.0,439575.0,,36.0,36,,On,NEM,Hydro,2017,,False,"Trevallyn Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Tribute Hydro Power Station,F,TAS,884013.0,245559.0,,37.0,37,,On,NEM,Hydro,2017,,False,"Tribute Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Tungatinah Hydro Power Station,F,TAS,1914728.0,531869.0,,90.0,90,,On,NEM,Hydro,2017,,False,"Tungatinah Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Wayatinah Hydro Power Station,F,TAS,836056.0,232238.0,,26.0,26,,On,NEM,Hydro,2017,,False,"Wayatinah Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Wilmot Hydro Power Station,F,TAS,479617.0,133227.0,,32.0,32,,On,NEM,Hydro,2017,,False,"Wilmot Hydro Power Station, TAS, Australia",,,,,
INFIGEN ENERGY LIMITED,Alinta Wind Farm,F,WA,1244260.0,345628.0,65.0,472.0,537,0.0,On,SWIS,Wind,2017,,False,"Alinta Wind Farm, WA, Australia",,,,,
INFIGEN ENERGY LIMITED,Capital East Solar Farm,F,NSW,350.0,97.0,,6.0,6,,On,NEM,Solar,2017,,False,"Capital East Solar Farm, NSW, Australia",,,,,
INFIGEN ENERGY LIMITED,Capital Wind Farm,F,NSW,1276714.0,354643.0,168.0,901.0,1069,0.0,On,NEM,Wind,2017,,False,"Capital Wind Farm, NSW, Australia",,,,,
INFIGEN ENERGY LIMITED,"Lake Bonney Stage 1,2 & 3 Wind Farm",F,SA,2400179.0,666716.0,115.0,793.0,908,0.0,On,NEM,Wind,2017,,False,"Lake Bonney Stage 1,2 & 3 Wind Farm, SA, Australia",,,,,
INFIGEN ENERGY LIMITED,Woodlawn Wind Farm,F,NSW,528884.0,146912.0,42.0,404.0,446,0.0,On,NEM,Wind,2017,,False,"Woodlawn Wind Farm, NSW, Australia",,,,,
IPM (KWINANA) PTY LTD,Kwinana Cogeneration Plant,F,WA,3076434.0,854565.0,471033.0,0.0,471033,0.55,On,SWIS,Gas,2017,,False,"Kwinana Cogeneration Plant, WA, Australia",,,,,
IPM AUSTRALIA LIMITED,Loy Yang B Power Station,F,VIC,30860120.0,8572256.0,9631697.0,2440.0,9634137,1.12,On,NEM,Brown Coal,2017,,False,"Loy Yang B Power Station, VIC, Australia",,,,,
KIAMCO FORESIGHT HANWHA BARCALDINE 1 PTY LTD,Barcaldine Remote Community Solar Farm Pty Ltd,F,QLD,19343.0,5373.0,0.0,0.0,0,0.0,On,NEM,Solar,2017,,False,"Barcaldine Remote Community Solar Farm Pty Ltd, QLD, Australia",,,,,
LMS ENERGY PTY LTD,Albury Renewable Energy Facility,F,NSW,30891.0,8581.0,467.0,,467,0.05,On,NEM,Landfill Gas,2017,,False,"Albury Renewable Energy Facility, NSW, Australia",,,,,
LMS ENERGY PTY LTD,Atlas Renewable Energy Facility,F,WA,12216.0,3393.0,201.0,,201,0.06,On,SWIS,Landfill Gas,2017,,False,"Atlas Renewable Energy Facility, WA, Australia",,,,,
LMS ENERGY PTY LTD,Awaba Renewable Energy Facility,F,NSW,29108.0,8086.0,441.0,,441,0.05,On,NEM,Landfill Gas,2017,,False,"Awaba Renewable Energy Facility, NSW, Australia",,,,,
LMS ENERGY PTY LTD,Ballarat Renewable Energy Facility,F,VIC,23988.0,6663.0,370.0,,370,0.06,On,NEM,Landfill Gas,2017,,False,"Ballarat Renewable Energy Facility, VIC, Australia",,,,,
LMS ENERGY PTY LTD,Bendigo Renewable Energy Facility,F,VIC,15082.0,4189.0,231.0,,231,0.06,On,NEM,Solar,2017,,False,"Bendigo Renewable Energy Facility, VIC, Australia",,,,,
LMS ENERGY PTY LTD,Birkdale Renewable Energy Facility,F,QLD,20896.0,5804.0,331.0,,331,0.06,On,NEM,Landfill Gas,2017,,False,"Birkdale Renewable Energy Facility, QLD, Australia",,,,,
LMS ENERGY PTY LTD,Darwin Renewable Energy Facility,F,NT,27404.0,7612.0,464.0,,464,0.06,On,DKIS,Landfill Gas,2017,,False,"Darwin Renewable Energy Facility, NT, Australia",,,,,
LMS ENERGY PTY LTD,Eastern Creek 2 Renewable Energy Facility,F,NSW,219511.0,60975.0,3198.0,,3198,0.05,On,NEM,Landfill Gas,2017,,False,"Eastern Creek 2 Renewable Energy Facility, NSW, Australia",,,,,
LMS ENERGY PTY LTD,Hampton Park Renewable Energy Facility,F,VIC,210436.0,58454.0,3059.0,,3059,0.05,On,NEM,Landfill Gas,2017,,False,"Hampton Park Renewable Energy Facility, VIC, Australia",,,,,
LMS ENERGY PTY LTD,Ipswich Renewable Energy Facility,F,QLD,22832.0,6342.0,351.0,,351,0.06,On,NEM,Landfill Gas,2017,,False,"Ipswich Renewable Energy Facility, QLD, Australia",,,,,
LMS ENERGY PTY LTD,Mornington Peninsula Renewable Energy Facility,F,VIC,22817.0,6338.0,359.0,,359,0.06,On,NEM,Landfill Gas,2017,,False,"Mornington Peninsula Renewable Energy Facility, VIC, Australia",,,,,
LMS ENERGY PTY LTD,Newcastle Renewable Energy Facility,F,NSW,61185.0,16996.0,912.0,,912,0.05,On,NEM,Landfill Gas,2017,,False,"Newcastle Renewable Energy Facility, NSW, Australia",,,,,
LMS ENERGY PTY LTD,Remount Renewable Energy Facility,F,TAS,45194.0,12554.0,695.0,,695,0.06,On,NEM,Landfill Gas,2017,,False,"Remount Renewable Energy Facility, TAS, Australia",,,,,
LMS ENERGY PTY LTD,Rochedale Renewable Energy Facility,F,QLD,128337.0,35649.0,1932.0,,1932,0.05,On,NEM,Landfill Gas,2017,,False,"Rochedale Renewable Energy Facility, QLD, Australia",,,,,
LMS ENERGY PTY LTD,Shepparton Renewable Energy Facility,F,VIC,20182.0,5606.0,313.0,,313,0.06,On,NEM,Landfill Gas,2017,,False,"Shepparton Renewable Energy Facility, VIC, Australia",,,,,
LMS ENERGY PTY LTD,South Cardup Renewable Energy Facility,F,WA,90475.0,25132.0,1406.0,,1406,0.06,On,SWIS,Landfill Gas,2017,,False,"South Cardup Renewable Energy Facility, WA, Australia",,,,,
LMS ENERGY PTY LTD,Stapylton Renewable Energy Facility,F,QLD,50235.0,13954.0,788.0,,788,0.06,On,NEM,Landfill Gas,2017,,False,"Stapylton Renewable Energy Facility, QLD, Australia",,,,,
LMS ENERGY PTY LTD,Swanbank Renewable Energy Facility,F,QLD,45738.0,12705.0,692.0,,692,0.05,On,NEM,Landfill Gas,2017,,False,"Swanbank Renewable Energy Facility, QLD, Australia",,,,,
LMS ENERGY PTY LTD,Wollert Renewable Energy Facility,F,VIC,198207.0,55058.0,3041.0,,3041,0.06,On,NEM,Landfill Gas,2017,,False,"Wollert Renewable Energy Facility, VIC, Australia",,,,,
LMS ENERGY PTY LTD,Wyndham Renewable Energy Facility,F,VIC,53261.0,14795.0,753.0,,753,0.05,On,NEM,Landfill Gas,2017,,False,"Wyndham Renewable Energy Facility, VIC, Australia",,,,,
LMS ENERGY PTY LTD,Wyong Renewable Energy Facility,F,NSW,65422.0,18173.0,999.0,,999,0.05,On,NEM,Landfill Gas,2017,,False,"Wyong Renewable Energy Facility, NSW, Australia",,,,,
MERIDIAN ENERGY AUSTRALIA PTY LTD,Mt Mercer Wind farm Pty Ltd,F,VIC,1304419.0,362339.0,87.0,,87,0.0,On,NEM,Wind,2017,,False,"Mt Mercer Wind farm Pty Ltd, VIC, Australia",,,,,
MERIDIAN ENERGY AUSTRALIA PTY LTD,Mt Millar Wind Farm Pty Ltd,F,SA,577001.0,160278.0,41.0,,41,0.0,On,NEM,Wind,2017,,False,"Mt Millar Wind Farm Pty Ltd, SA, Australia",,,,,
MOMENTUM ENERGY PTY LIMITED,Alfred Hospital Cogeneration Plant,F,VIC,50502.0,14028.0,13692.0,531.0,14223,0.98,On,NEM,Gas,2017,,False,"Alfred Hospital Cogeneration Plant, VIC, Australia",,,,,
MOMENTUM ENERGY PTY LIMITED,Dandenong Hospital Cogeneration Plant,F,VIC,45092.0,12526.0,11019.0,369.0,11388,0.88,On,NEM,Gas,2017,,False,"Dandenong Hospital Cogeneration Plant, VIC, Australia",,,,,
MOMENTUM ENERGY PTY LIMITED,Geelong Hospital Cogeneration Plant,F,VIC,50091.0,13914.0,12222.0,512.0,12734,0.88,On,NEM,Gas,2017,,False,"Geelong Hospital Cogeneration Plant, VIC, Australia",,,,,
MOMENTUM ENERGY PTY LIMITED,Royal Melbourne Hospital Cogeneration Plant,F,VIC,110483.0,30690.0,26308.0,536.0,26844,0.86,On,NEM,Gas,2017,,False,"Royal Melbourne Hospital Cogeneration Plant, VIC, Australia",,,,,
MOMENTUM ENERGY PTY LIMITED,ST. Vincent’s Hospital Cogeneration Plant,F,VIC,46606.0,12946.0,13144.0,512.0,13656,1.02,On,NEM,Gas,2017,,False,"ST. Vincent’s Hospital Cogeneration Plant, VIC, Australia",,,,,
MORTONS LANE WIND FARM (HOLDING) PTY LTD,Mortons Lane Windfarm Pty Ltd,F,VIC,219403.0,60945.0,,49.0,49,,On,NEM,Wind,2017,,False,"Mortons Lane Windfarm Pty Ltd, VIC, Australia",,,,,
NATIONAL POWER AUSTRALIA INVESTMENTS LIMITED,Hazelwood Power Station,F,VIC,27720747.0,7700208.0,10820998.0,148389.0,10969387,1.41,On,NEM,Brown Coal,2017,,False,"Hazelwood Power Station, VIC, Australia",,,,,
NEW GULLEN RANGE WIND FARM  (HOLDING) PTY LTD,New Gullen Range Wind Farm Pty Ltd,F,NSW,1704291.0,473414.0,,453.0,453,,On,NEM,Wind,2017,,False,"New Gullen Range Wind Farm Pty Ltd, NSW, Australia",,,,,
NEWGEN KWINANA HOLDINGS PTY LTD,Kwinana Gas Fired Power Station,F,WA,7774909.0,2159697.0,845847.0,260.0,846107,0.39,On,SWIS,Gas,2017,,False,"Kwinana Gas Fired Power Station, WA, Australia",,,,,
NRG VICTORIA 1 PTY LTD,Gladstone Power Station,F,QLD,23985396.0,6662610.0,6393361.0,49533.0,6442894,0.96,On,NEM,Black Coal,2017,,False,"Gladstone Power Station, QLD, Australia",,,,,
ONSLOW ELECTRIC POWER PTY LTD,Onslow Power Station,F,WA,47816.0,13282.0,7615.0,,7615,0.57,Off,Off-grid,Gas,2017,,False,"Onslow Power Station, WA, Australia",,,,,
ORIGIN ENERGY LIMITED,Australand,F,NSW,4469.0,1241.0,738.0,52.0,790,0.59,On,NEM,Gas,2017,,False,"Australand, NSW, Australia",,,,,
ORIGIN ENERGY LIMITED,Ballarat Solar Park,F,VIC,1589.0,441.0,,2.0,2,,On,NEM,Solar,2017,,False,"Ballarat Solar Park, VIC, Australia",,,,,
ORIGIN ENERGY LIMITED,Bendigo Solar Park,F,VIC,1776.0,493.0,,3.0,3,,On,NEM,Solar,2017,,False,"Bendigo Solar Park, VIC, Australia",,,,,
ORIGIN ENERGY LIMITED,Blackmores,F,NSW,4564.0,1268.0,916.0,53.0,969,0.72,On,NEM,Gas,2017,,False,"Blackmores, NSW, Australia",,,,,
ORIGIN ENERGY LIMITED,Bond,F,NSW,3566.0,991.0,556.0,42.0,598,0.56,On,NEM,Gas,2017,,False,"Bond, NSW, Australia",,,,,
ORIGIN ENERGY LIMITED,Chifley Square,F,NSW,3168.0,880.0,472.0,37.0,509,0.54,On,NEM,Gas,2017,,False,"Chifley Square, NSW, Australia",,,,,
ORIGIN ENERGY LIMITED,Cullerin Wind Farm,F,NSW,16723.0,4645.0,8.0,2.0,10,0.0,On,NEM,Wind,2017,,False,"Cullerin Wind Farm, NSW, Australia",,,,,
ORIGIN ENERGY LIMITED,Dandenong,F,VIC,10577.0,2938.0,1801.0,183.0,1984,0.61,On,NEM,Gas,2017,,False,"Dandenong, VIC, Australia",,,,,
ORIGIN ENERGY LIMITED,Darling Downs Power Station,F,QLD,12034608.0,3342947.0,1389019.0,8731.0,1397750,0.42,On,NEM,Gas,2017,,False,"Darling Downs Power Station, QLD, Australia",,,,,
ORIGIN ENERGY LIMITED,Drapac,F,VIC,2386.0,663.0,423.0,36.0,459,0.64,On,NEM,Gas,2017,,False,"Drapac, VIC, Australia",,,,,
ORIGIN ENERGY LIMITED,Eraring Power Station,F,NSW,53976488.0,14993469.0,12895988.0,22981.0,12918969,0.86,On,NEM,Black Coal,2017,,False,"Eraring Power Station, NSW, Australia",,,,,
ORIGIN ENERGY LIMITED,Exhibition Street,F,VIC,7923.0,2201.0,1228.0,120.0,1348,0.56,On,NEM,Gas,2017,,False,"Exhibition Street, VIC, Australia",,,,,
ORIGIN ENERGY LIMITED,Kent Street,F,NSW,12601.0,3500.0,1736.0,147.0,1883,0.5,On,NEM,Gas,2017,,False,"Kent Street, NSW, Australia",,,,,
ORIGIN ENERGY LIMITED,La Trobe,F,VIC,2395.0,665.0,404.0,36.0,440,0.61,On,NEM,Gas,2017,,False,"La Trobe, VIC, Australia",,,,,
ORIGIN ENERGY LIMITED,Ladbroke Grove Power Station,F,SA,760128.0,211147.0,109849.0,433.0,110282,0.52,On,NEM,Gas,2017,,False,"Ladbroke Grove Power Station, SA, Australia",,,,,
ORIGIN ENERGY LIMITED,Mirvac,F,NSW,15564.0,4323.0,2379.0,182.0,2561,0.55,On,NEM,Gas,2017,,False,"Mirvac, NSW, Australia",,,,,
ORIGIN ENERGY LIMITED,Mortlake Power Station,F,VIC,3970503.0,1102918.0,609582.0,5285.0,614867,0.55,On,NEM,Gas,2017,,False,"Mortlake Power Station, VIC, Australia",,,,,
ORIGIN ENERGY LIMITED,Mount,F,NSW,6896.0,1916.0,1074.0,80.0,1154,0.56,On,NEM,Gas,2017,,False,"Mount, NSW, Australia",,,,,
ORIGIN ENERGY LIMITED,Mt Stuart Power Station,F,QLD,264268.0,73408.0,70868.0,3840.0,74708,0.97,On,NEM,Kerosene,2017,,False,"Mt Stuart Power Station, QLD, Australia",,,,,
ORIGIN ENERGY LIMITED,Quarantine Power Station,F,SA,950501.0,264028.0,172014.0,1582.0,173596,0.65,On,NEM,Gas,2017,,False,"Quarantine Power Station, SA, Australia",,,,,
ORIGIN ENERGY LIMITED,Roma Power Station,F,QLD,150261.0,41739.0,27146.0,883.0,28029,0.65,On,NEM,Gas,2017,,False,"Roma Power Station, QLD, Australia",,,,,
ORIGIN ENERGY LIMITED,Shoalhaven Scheme,F,NSW,421872.0,117187.0,2.0,124407.0,124409,0.0,On,NEM,Hydro,2017,,False,"Shoalhaven Scheme, NSW, Australia",,,,,
ORIGIN ENERGY LIMITED,Stockland Headquarters,F,NSW,5244.0,1457.0,849.0,61.0,910,0.58,On,NEM,Gas,2017,,False,"Stockland Headquarters, NSW, Australia",,,,,
ORIGIN ENERGY LIMITED,University of NSW,F,NSW,8388.0,2330.0,1458.0,98.0,1556,0.63,On,NEM,Gas,2017,,False,"University of NSW, NSW, Australia",,,,,
ORIGIN ENERGY LIMITED,Uranquinty Power Station,F,NSW,2291037.0,636399.0,388201.0,5306.0,393507,0.61,On,NEM,Gas,2017,,False,"Uranquinty Power Station, NSW, Australia",,,,,
OZGEN HOLDINGS AUSTRALIA PTY LTD,Callide C Power Station (facility),F,QLD,19596920.0,5443589.0,4895015.0,24167.0,4919182,0.9,On,NEM,Black Coal,2017,,False,"Callide C Power Station (facility), QLD, Australia",,,,,
OZGEN HOLDINGS AUSTRALIA PTY LTD,Millmerran Power Station (facility),F,QLD,23790805.0,6608557.0,5409970.0,3039.0,5413009,0.82,On,NEM,Black Coal,2017,,False,"Millmerran Power Station (facility), QLD, Australia",,,,,
