Reporting entity,Facility name,Type,State,Electricity production GJ,Electricity production MWh,Total scope 1 emissions t CO2 e,Total scope 2 emissions t CO2 e,Total emissions t CO2 e,Emission intensity t CO2 e MWh,Grid connected,Grid,Primary fuel,Important notes
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Studland Bay Wind Farm Pty Ltd,F,TAS,949900,263861,102,38.0,140,0.0,On,NEM,Wind,-
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Corporate Total,C,-,3705390,1029275,446,304.0,750,,-,-,-,-
SNOWTOWN WIND FARM PTY LTD,Snowtown Wind Farm,F,SA,1132533,314593,147,289.0,436,0.0,On,NEM,Wind,-
SNOWTOWN WIND FARM PTY LTD,Corporate Total,C,-,1132533,314593,147,289.0,436,,-,-,-,-
SNOWY HYDRO LIMITED,Angaston Power Station,F,SA,3083,856,615,564.0,1179,0.72,On,NEM,Diesel,-
SNOWY HYDRO LIMITED,Colongra Power Station,F,NSW,245016,68060,42379,5805.0,48184,0.62,On,NEM,Gas,-
SNOWY HYDRO LIMITED,Laverton North Power Station,F,VIC,187540,52094,33179,3517.0,36696,0.64,On,NEM,Gas,-
SNOWY HYDRO LIMITED,Lonsdale/Port Stanvac Power Station,F,SA,5902,1639,1175,848.0,2023,0.72,On,NEM,Diesel,-
SNOWY HYDRO LIMITED,Snowy Hydro Ltd,F,NSW,17160777,4766882,2253,208172.0,210425,0.0,On,NEM,Hydro,-
SNOWY HYDRO LIMITED,Valley Power,F,VIC,30169,8380,6816,2406.0,9222,0.81,On,NEM,Gas,-
SNOWY HYDRO LIMITED,Corporate Total,C,-,17632487,4897913,86417,221312.0,307729,,-,-,-,-
SOLAR FARM INVESTMENTS PTY LTD,Moree Solar Farm,F,NSW,484784,134662,15,680.0,695,0.0,On,NEM,Solar,-
SOLAR FARM INVESTMENTS PTY LTD,Corporate Total,C,-,484784,134662,15,680.0,695,,-,-,-,-
SPARK INFRASTRUCTURE HOLDINGS NO. 1 PTY LIMITED,Bomen Solar Farm,F,NSW,722837,200788,34,636.0,670,0.0,On,NEM,Solar,-
SPARK INFRASTRUCTURE HOLDINGS NO. 1 PTY LIMITED,Corporate Total,C,-,722837,200788,34,636.0,670,,-,-,-,-
SPIC PACIFIC ENERGY PTY LTD,Challicum Hills Wind Farm,F,VIC,491213,136448,31,201.0,232,0.0,On,NEM,Wind,-
SPIC PACIFIC ENERGY PTY LTD,Clements Gap Wind Farm,F,SA,601498,167083,58,173.0,231,0.0,On,NEM,Wind,-
SPIC PACIFIC ENERGY PTY LTD,Codrington Wind Farm,F,VIC,149815,41615,23,57.0,80,0.0,On,NEM,Wind,-
SPIC PACIFIC ENERGY PTY LTD,Crowlands Wind Farm,F,VIC,986028,273897,51,350.0,401,0.0,On,NEM,Wind,-
SPIC PACIFIC ENERGY PTY LTD,Eildon Pondage Hydro,F,VIC,30701,8528,5,20.0,25,0.0,On,NEM,Hydro,-
SPIC PACIFIC ENERGY PTY LTD,Glenmaggie Hydro,F,VIC,39250,10903,4,0.0,4,0.0,On,NEM,Hydro,-
SPIC PACIFIC ENERGY PTY LTD,Haughton Solar Farm,F,QLD,605440,168178,139,916.0,1055,0.0,On,NEM,Solar,-
SPIC PACIFIC ENERGY PTY LTD,Ord Hydro,F,WA,460663,127962,25,37.0,62,0.0,Off,Off-grid,Hydro,-
SPIC PACIFIC ENERGY PTY LTD,Portland Wind Farms,F,VIC,1651355,458710,85,224.0,309,0.0,On,NEM,Wind,-
SPIC PACIFIC ENERGY PTY LTD,Taralga Wind Farm,F,NSW,1050209,291725,87,422.0,509,0.0,On,NEM,Wind,-
SPIC PACIFIC ENERGY PTY LTD,The Drop Hydro,F,NSW,12098,3360,0,0.0,0,0.0,On,NEM,Hydro,-
SPIC PACIFIC ENERGY PTY LTD,William Hovell Hydro,F,VIC,16898,4694,0,0.0,0,0.0,On,NEM,Hydro,-
SPIC PACIFIC ENERGY PTY LTD,Yaloak South Wind Farm,F,VIC,288023,80006,21,70.0,91,0.0,On,NEM,Wind,-
SPIC PACIFIC ENERGY PTY LTD,Yambuk Wind Farm,F,VIC,330634,91843,28,199.0,227,0.0,On,NEM,Wind,-
SPIC PACIFIC ENERGY PTY LTD,Corporate Total,C,-,6713825,1864951,557,2669.0,3226,,-,-,-,-
SRV AGWF PTY LTD,Albany Windfarm,F,WA,207656,57682,24,9.0,33,0.0,On,SWIS,Wind,-
SRV AGWF PTY LTD,Corporate Total,C,-,207656,57682,24,9.0,33,,-,-,-,-
STANWELL CORPORATION LIMITED,Mackay Gas Turbine,F,QLD,115,32,46,0.0,46,1.44,On,NEM,Diesel,-
STANWELL CORPORATION LIMITED,Mica Creek Power Station,F,QLD,827111,229753,109653,0.0,109653,0.48,On,Mt Isa,Gas,-
STANWELL CORPORATION LIMITED,Stanwell Power Station,F,QLD,29318903,8144140,6916480,5464.0,6921944,0.85,On,NEM,Black Coal,-
STANWELL CORPORATION LIMITED,Tarong Power Stations,F,QLD,43140359,11983433,10635060,51362.0,10686422,0.89,On,NEM,Black Coal,-
STANWELL CORPORATION LIMITED,Corporate Total,C,-,73286488,20357358,17661239,56826.0,17718065,,-,-,-,-
SUNRAYSIA SOLAR FARM HOLDINGS PTY LTD,Sunraysia Solar Farm,F,NSW,316206,87835,0,1969.0,1969,0.0,On,NEM,Solar,-
SUNRAYSIA SOLAR FARM HOLDINGS PTY LTD,Corporate Total,C,-,316206,87835,0,1969.0,1969,,-,-,-,-
SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Coopers Cogeneration,F,SA,88247,24513,18674,0.0,18674,0.76,On,NEM,Gas,-
SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Glenorchy Landfill,F,TAS,28596,7943,490,0.0,490,0.06,On,NEM,Landfill Gas,-
SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Hobart Landfill,F,TAS,19132,5315,386,0.0,386,0.07,On,NEM,Landfill Gas,-
SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Kemps Creek Landfill,F,NSW,8,2,0,0.0,0,0.0,On,NEM,Landfill Gas,-
SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Kincumber Landfill,F,NSW,5635,1565,117,0.0,117,0.07,On,NEM,Landfill Gas,-
SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Moranbah Power Station,F,QLD,185462,51517,28705,0.0,28705,0.56,On,NEM,Coal Seam Methane,-
SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Rockingham Landfill,F,WA,41162,11434,1384,0.0,1384,0.12,On,SWIS,Landfill Gas,-
SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Werribee Biogas,F,VIC,134276,37299,2343,0.0,2343,0.06,On,NEM,Sludge Biogas,-
SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Woy Woy Landfill,F,NSW,17630,4897,318,0.0,318,0.06,On,NEM,Landfill Gas,-
SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Corporate Total,C,-,520148,144486,52417,0.0,52417,,-,-,-,-
THE TRUSTEE FOR GRSF TRUST,Greenough River Solar Farm,F,WA,300610,83503,132,192.0,324,0.0,On,SWIS,Solar,-
THE TRUSTEE FOR GRSF TRUST,Corporate Total,C,-,300610,83503,132,192.0,324,,-,-,-,-
THE UNIVERSITY OF QUEENSLAND,Warwick Solar Farm,F,QLD,73434,20398,45,360.0,405,0.0,On,NEM,Solar,-
THE UNIVERSITY OF QUEENSLAND,Corporate Total,C,-,73434,20398,45,360.0,405,,-,-,-,-
TINSEL BIDCO PTY LTD,Snowtown South Wind Farm Pty Ltd,F,SA,1486380,412883,65,100.0,165,0.0,On,NEM,Wind,-
TINSEL BIDCO PTY LTD,Snowtown Wind Farm Stage 2 Pty Ltd,F,SA,1527040,424178,76,143.0,219,0.0,On,NEM,Wind,-
TINSEL BIDCO PTY LTD,Corporate Total,C,-,3013420,837061,141,243.0,384,,-,-,-,-
TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Kalgoorlie Power Station,F,WA,1007789,279941,156822,0.0,156822,0.56,On,SWIS,Gas,-
TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Kambalda Power Station,F,WA,1023214,284226,155829,0.0,155829,0.55,On,SWIS,Gas,-
TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Leinster Power Station,F,WA,978763,271879,151147,0.0,151147,0.56,Off,Off-grid,Gas,-
TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Mt Keith Power Station,F,WA,1132293,314526,189293,0.0,189293,0.6,Off,Off-grid,Gas,-
TRANSALTA ENERGY (AUSTRALIA) PTY LTD,South Hedland Power Station,F,WA,1519579,422105,220840,0.0,220840,0.52,On,NWIS,Gas,-
TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Corporate Total,C,-,5661638,1572677,873931,0.0,873931,,-,-,-,-
VENA ENERGY SERVICES (AUSTRALIA) PTY LTD,Tailem Bend Solar farm,F,SA,621994,172776,78,740.0,818,0.0,On,NEM,Solar,-
VENA ENERGY SERVICES (AUSTRALIA) PTY LTD,Corporate Total,C,-,621994,172776,78,740.0,818,,-,-,-,-
WATER CORPORATION,Cocos Keeling Islands - Home Island Generation,F,WA,9112,2531,1815,0.0,1815,0.72,Off,Off-grid,Diesel,-
WATER CORPORATION,Cocos Keeling Islands - West Island Generation,F,WA,9282,2578,2054,0.0,2054,0.8,Off,Off-grid,Diesel,-
WATER CORPORATION,Corporate Total,C,-,18394,5110,3869,0.0,3869,,-,-,-,-
WEL 1 PTY LTD,Clermont Solar Farm,F,QLD,639105,177529,46,3424.0,3470,0.0,On,NEM,Solar,-
WEL 1 PTY LTD,Wemen Solar Farm,F,VIC,666176,185049,39,1778.0,1817,0.0,On,NEM,Solar,-
WEL 1 PTY LTD,Corporate Total,C,-,1305281,362578,85,5202.0,5287,,-,-,-,-
WHITE ROCK SOLAR FARM (HOLDING) PTY LTD,White Rock Solar Farm Pty Ltd,F,NSW,135137,37538,0,51.0,51,0.0,On,NEM,Solar,-
WHITE ROCK SOLAR FARM (HOLDING) PTY LTD,Corporate Total,C,-,135137,37538,0,51.0,51,,-,-,-,-
WILD CATTLE HILL PTY LTD,Wild Cattle Hill Wind Farm,F,TAS,1562847,434124,64,175.0,239,0.0,On,NEM,Wind,-
WILD CATTLE HILL PTY LTD,Corporate Total,C,-,1562847,434124,64,175.0,239,,-,-,-,-
YARA AUSTRALIA PTY LTD,YPF UTILITIES PRODUCTION AND SUPPLY,F,WA,115658,32127,24350,0.0,24350,0.76,Off,Off-grid,Gas,-
YARA AUSTRALIA PTY LTD,Corporate Total,C,-,115658,32127,24350,0.0,24350,,-,-,-,-
YATPOOL SOLAR FARM HOLDCO PTY LTD,YATPOOL SOLAR FARM,F,VIC,180910,50253,0,610.0,610,0.0,On,NEM,Solar,-
YATPOOL SOLAR FARM HOLDCO PTY LTD,Corporate Total,C,-,180910,50253,0,610.0,610,,-,-,-,-
